"Posso vender as ferias?",Abono pecuniário
"Posso pedir o abono no segundo período de férias?",Abono pecuniário
"Posso vender as férias?",Abono pecuniário
"Quando posso pedir o abono de férias?",Abono pecuniário
"Quando posso pedir o abono pecuniário?",Abono pecuniário
"Tenho uma ferias vencida e outra esta chegando.",Considerações Gerais / Acumulo de férias
"ja tenho quase duas ferias vencidas.",Considerações Gerais / Acumulo de férias
"já tenho quase duas férias vencidas.",Considerações Gerais / Acumulo de férias
"E permitido acumular ferias?",Considerações Gerais / Acumulo de férias
"Tenho uma férias vencida e outra está chegando. O que faço?",Considerações Gerais / Acumulo de férias
"Ha restricoes para acumulo de ferias?",Considerações Gerais / Acumulo de férias
"Em quais situacoes posso acumular ferias?",Considerações Gerais / Acumulo de férias
"Posso entrar em acordo com meu gerente e acumular duas ferias?",Considerações Gerais / Acumulo de férias
"E possivel acumular dois periodos de ferias?",Considerações Gerais / Acumulo de férias
"O empregador pode se recusar a dar férias quando o empregado pede?",Considerações Gerais / Acumulo de férias
"O empregador pode se recusar a dar ferias quando o empregado pede?",Considerações Gerais / Acumulo de férias
"Há restrições para acumulo de férias?",Considerações Gerais / Acumulo de férias
"Em quais situações posso acumular férias?",Considerações Gerais / Acumulo de férias
"Posso entrar em acordo com meu gerente e acumular duas férias?",Considerações Gerais / Acumulo de férias
"É permitido acumular férias?",Considerações Gerais / Acumulo de férias
"É possível acumular dois períodos de férias?",Considerações Gerais / Acumulo de férias
"Posso dividir minhas férias?",Considerações Gerais / Periodo fracionado de férias
"Quero fracionar as ferias como faço?",Considerações Gerais / Periodo fracionado de férias
"Quem tem o direito de dividir as férias?",Considerações Gerais / Periodo fracionado de férias
"Todos podem dividir as férias?",Considerações Gerais / Periodo fracionado de férias
"Quais os requisitos para dividir as férias?",Considerações Gerais / Periodo fracionado de férias
"O que devo fazer para dividir minhas férias em dois períodos?",Considerações Gerais / Periodo fracionado de férias
"Posso dividir minhas ferias?",Considerações Gerais / Periodo fracionado de férias
"E possivel fracionar o periodo de ferias?",Considerações Gerais / Periodo fracionado de férias
"Todos podem dividir as ferias?",Considerações Gerais / Periodo fracionado de férias
"Quem tem o direito de dividir as ferias?",Considerações Gerais / Periodo fracionado de férias
"Quais os requisitos para dividir as ferias?",Considerações Gerais / Periodo fracionado de férias
"O que devo fazer para dividir minhas ferias em dois periodos?",Considerações Gerais / Periodo fracionado de férias
"É possível fracionar o período de férias?",Considerações Gerais / Periodo fracionado de férias
"Tenho cinquenta e cinco anos posso tirar 20 dias de ferias?",Considerações Gerais / Periodo unico de férias obrigratório
"Tenho cinquenta e cinco anos e quero fracionar as minhas ferias?",Considerações Gerais / Periodo unico de férias obrigratório
"Tenho 55 anos e quero fracionar as minhas ferias?",Considerações Gerais / Periodo unico de férias obrigratório
"Em quais casos devo tirar as ferias em um unico periodo?",Considerações Gerais / Periodo unico de férias obrigratório
"Em quais casos devo tirar as férias em um único período?
",Considerações Gerais / Periodo unico de férias obrigratório
"É necessário tirar as férias em um único período?",Considerações Gerais / Periodo unico de férias obrigratório
"Quem deve tirar as férias em um único período?",Considerações Gerais / Periodo unico de férias obrigratório
"Quem não pode dividir as férias?",Considerações Gerais / Periodo unico de férias obrigratório
"Existe alguma restrição para tirar as férias em um só período?",Considerações Gerais / Periodo unico de férias obrigratório
"Quem não pode fracionar as férias?",Considerações Gerais / Periodo unico de férias obrigratório
"E se o empregado tem menos de 18 anos ou mais de 50 anos qual e a regra?",Considerações Gerais / Periodo unico de férias obrigratório
"E se o empregado tem menos de 18 anos ou mais de 50 anos qual é a regra?",Considerações Gerais / Periodo unico de férias obrigratório
"Quem nao pode fracionar as ferias?",Considerações Gerais / Periodo unico de férias obrigratório
"Existe alguma restricao para tirar as ferias em um so periodo?",Considerações Gerais / Periodo unico de férias obrigratório
"Quem nao pode dividir as ferias?",Considerações Gerais / Periodo unico de férias obrigratório
"Quem deve tirar as ferias em um unico periodo?",Considerações Gerais / Periodo unico de férias obrigratório
"E necessario tirar as ferias em um unico periodo?",Considerações Gerais / Periodo unico de férias obrigratório
"Qual o prazo para receber uma resposta sobre a solicitação de férias no sistema?",Data da comunicação de saida de féria
"Posso ter direito a menos de 30 dias de férias?",Desconto em férias
"Porque estou com menos de 30 dias de férias no meu saldo?",Desconto em férias
"Estou com menos de trinta dias de férias no meu saldo porque?",Desconto em férias
"Ha alguma possibilidade de perder as férias?",Desconto por faltas / Perda e fracionamento de férias
"O que acontece se eu perder dias de férias por faltas?",Desconto por faltas / Perda e fracionamento de férias
"Ha alguma possibilidade de perder as ferias?",Desconto por faltas / Perda e fracionamento de férias
"Quem pode marcar férias?",Fluxo do processo de solicitação de férias / Colaborador
"Como posso marcar férias?",Fluxo do processo de solicitação de férias / Colaborador
"Aonde marco minhas férias?",Fluxo do processo de solicitação de férias / Colaborador
"Posso pedir férias por email?",Fluxo do processo de solicitação de férias / Colaborador
"Com quem falo sobre o meu processo de férias?",Fluxo do processo de solicitação de férias / Departamento de Pessoal
"Tenho dúvidas sobre o meu processo de férias?",Fluxo do processo de solicitação de férias / Departamento de Pessoal
"Acho que o meu processo de férias não está certo com quem eu falo?",Fluxo do processo de solicitação de férias / Departamento de Pessoal
"Quem aprova minhas férias?",Fluxo do processo de solicitação de férias / Gerente de Aprovador Diretor
"Preciso de aprovação para marcar férias?",Fluxo do processo de solicitação de férias / Gerente de Aprovador Diretor
"Posso mudar o meu plano de assistência médica?",Não se aplica!
"Qual o percentual que sou descontado no VR?",Não se aplica!
"Se eu for no funeral do meu tio/primo serei descontado?",Não se aplica!
"A partir de quantas horas negativas no mês sou descontado?",Não se aplica!
"Quantos dias de abono tenho em caso de casamento?",Não se aplica!
"Posso abonar ida ao médico?",Não se aplica!
"Quantas horas são abonadas para levar o filho ao médico?",Não se aplica!
"Acabei de casar posso incluir minha mulher no plano de saúde?",Não se aplica!
"Meu filho nasceu quantos dias de abono eu tenho?",Não se aplica!
"Estou com problemas no banco de horas com quem falo?",Não se aplica!
"O que é o controle de frequência?",Não se aplica!
"Qual o período do Banco de Horas?",Não se aplica!
"Quantas horas são abonadas para ir ao dentista?",Não se aplica!
"Tenho direito a VR nas férias?",Não se aplica!
"Quando será concedido as férias ao empregado?",Período Aquisitivo
"São exigidos quantos meses de exercício para cada período aquisitivo de férias?",Período Aquisitivo
"Posso pedir férias depois de seis meses de trabalho?",Período Aquisitivo
"Posso pedir antecipação de férias?",Período Aquisitivo
"Quando sera concedido as ferias ao empregado?",Período Aquisitivo
"Quando se tem direito as ferias?",Período Aquisitivo
"Quando se tem direito às férias?",Período Aquisitivo
"Sao exigidos quantos meses de exercicio para cada periodo aquisitivo de ferias?",Período Aquisitivo
"O que e periodo aquisitivo?",Período Aquisitivo
"O que é período aquisitivo?",Período Aquisitivo
"Posso dividir as férias em três períodos?",Períodos de férias
"Posso dividir as férias em quantos períodos?",Períodos de férias
"Posso escolher qualquer dia para tirar ferias?
",Política de solicitação de férias / Data de inicio das férias
"Quando eu posso sair de ferias?",Política de solicitação de férias / Data de inicio das férias
"Posso iniciar minhas ferias em qualquer data?",Política de solicitação de férias / Data de inicio das férias
"É possível iniciar as ferias após um feriado?",Política de solicitação de férias / Data de inicio das férias
"Posso escolher o dia de inicio das ferias?",Política de solicitação de férias / Data de inicio das férias
"Quando eu posso sair de férias?",Política de solicitação de férias / Data de inicio das férias
"As ferias podem ter inicio aos sabados domingos ou feriados?",Política de solicitação de férias / Data de inicio das férias
"As férias podem ter início aos sábados domingos ou feriados?",Política de solicitação de férias / Data de inicio das férias
"Existe algum dia específico para sair de férias?",Política de solicitação de férias / Data de inicio das férias
"Posso escolher qualquer dia para tirar férias?",Política de solicitação de férias / Data de inicio das férias
"Posso escolher o dia de início das férias?",Política de solicitação de férias / Data de inicio das férias
"É possível iniciar as férias após um feriado?",Política de solicitação de férias / Data de inicio das férias
"Posso iniciar minhas férias em qualquer data?",Política de solicitação de férias / Data de inicio das férias
"Existe algum dia específico para sair de ferias?",Política de solicitação de férias / Data de inicio das férias
"Posso pedir ferias apos o periodo de licenca maternidade?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"Posso emendar o retorno da licença maternidade com as férias?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"É possível sair de férias logo após o término do período de licença maternidade?
",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"Quero tirar férias logo após a licença maternidade. Tenho que iniciar em uma segunda-feira?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"É necessário iniciar as férias em uma segunda feira após retornar de licença maternidade?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"Posso pedir férias após o período de licença maternidade?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"Tenho que iniciar minhas férias em uma segunda-feira mesmo retornando de licença-maternidade?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"Posso emendar o retorno da licença maternidade com as ferias?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"E possivel sair de ferias logo apos o termino do periodo de licença maternidade?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"Quero tirar ferias logo apos a licenca maternidade. Tenho que iniciar em uma segunda-feira?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"E necessario iniciar as ferias em uma segunda feira apos retornar de licenca maternidade?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"Tenho que iniciar minhas ferias em uma segunda-feira mesmo retornando de licenca-maternidade?",Política de solicitação de férias / Data de inicio das férias pos Licença-Maternidade
"A empresa permite a venda de uma parte das minhas férias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"É possível vender as férias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"Posso dividir minhas férias em várias partes?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"E possivel dividir as ferias em quantos periodos?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"De quais formas posso dividir minhas ferias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"E possivel vender as ferias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"Posso dividir minhas ferias em varias partes?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"Posso vender completamente minhas ferias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"A empresa permite a venda de uma parte das minhas ferias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"Posso vender completamente minhas férias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"As férias serão sempre de 30 dias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"As ferias serao sempre de 30 dias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"Posso vender os 30 dias de férias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"É possível dividir as férias em quantos períodos?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"De quais formas posso dividir minhas férias?",Política de solicitação de férias / Quantidade de dias de descanso fracionar férias
"Com quem devo tirar minhas duvidas com relação ao saldo de ferias no sistema?",Política de solicitação de férias / Saldo de férias fracionada
"Meu saldo de férias está incorreto no sistema. Como proceder?",Política de solicitação de férias / Saldo de férias fracionada
"Quem devo consultar em caso de dúvidas com o saldo de férias?",Política de solicitação de férias / Saldo de férias fracionada
"O sistema não aponta corretamente meu saldo de férias. Quem devo consultar?",Política de solicitação de férias / Saldo de férias fracionada
"O que devo fazer quando o sistema aponta meu saldo de férias incorretamente?",Política de solicitação de férias / Saldo de férias fracionada
"Com quem devo tirar minhas dúvidas com relação ao saldo de férias no sistema?",Política de solicitação de férias / Saldo de férias fracionada
"O que faço quando o saldo de férias no sistema está errado?",Política de solicitação de férias / Saldo de férias fracionada
"Meu saldo de ferias esta incorreto no sistema.",Política de solicitação de férias / Saldo de férias fracionada
"Quem devo consultar em caso de duvidas com o saldo de ferias?",Política de solicitação de férias / Saldo de férias fracionada
"O sistema não aponta corretamente meu saldo de ferias.",Política de solicitação de férias / Saldo de férias fracionada
"O que devo fazer quando o sistema aponta meu saldo de ferias incorretamente?",Política de solicitação de férias / Saldo de férias fracionada
"O que faco quando o saldo de ferias no sistema esta errado?",Política de solicitação de férias / Saldo de férias fracionada
"Onde eu solicito a minhas ferias?",Política de solicitação de férias / Sistema
"Como solicito minhas férias?",Política de solicitação de férias / Sistema
"Pedi ferias por email para o RH e eles não me responderam",Política de solicitação de férias / Sistema
"É necessário solicitar as férias quantos dias antes?",Prazos / Colaborador
"Qual o prazo minimo para a solicitacao de ferias?",Prazos / Colaborador
"As ferias precisam ser agendadas com antecedencia?",Prazos / Colaborador
"Posso agendar minhas ferias para que dia?",Prazos / Colaborador
"E necessario solicitar as ferias quantos dias antes?",Prazos / Colaborador
"As ferias devem ser solicitadas quantos dias antes da data pretendida?",Prazos / Colaborador
"Devo solicitar minhas ferias com quantos dias de antecedencia?",Prazos / Colaborador
"Qual o prazo mínimo para a solicitação de férias?",Prazos / Colaborador
"As férias precisam ser agendadas com antecedência?",Prazos / Colaborador
"Posso agendar minhas férias para que dia?",Prazos / Colaborador
"As férias devem ser solicitadas quantos dias antes da data pretendida?",Prazos / Colaborador
"Devo solicitar minhas férias com quantos dias de antecedência?",Prazos / Colaborador
"O pagamento das férias é feito em qual data?",Prazos de pagamento / Departamento de Pessoal
"Qual a data de pagamento das ferias?",Prazos de pagamento / Departamento de Pessoal
"Qual o prazo para o pagamento das ferias?",Prazos de pagamento / Departamento de Pessoal
"Como é feito o pagamento das férias?",Prazos de pagamento / Departamento de Pessoal
"O pagamento das ferias e feito em qual data?",Prazos de pagamento / Departamento de Pessoal
"Em qual dia recebo o pagamento das minhas férias?",Prazos de pagamento / Departamento de Pessoal
"Como e feito o pagamento das ferias?",Prazos de pagamento / Departamento de Pessoal
"Em qual dia que recebo o pagamento das minhas ferias?",Prazos de pagamento / Departamento de Pessoal
"Qual a data de pagamento das férias?",Prazos de pagamento / Departamento de Pessoal
"Qual o prazo de pagamento das férias?",Prazos de pagamento / Departamento de Pessoal
"Recebo o valor das minhas ferias de que forma?",Prazos de pagamento / Departamento de Pessoal
"Recebo minhas férias de que forma?",Prazos de pagamento / Departamento de Pessoal
"A partir da data de solicitação de ferias em quantos dias recebo uma resposta?",Prazos / Gerente Aprovador
"O empregador pode cancelar as férias marcadas do empregado?",Prazos / Gerente Aprovador
"O empregador pode cancelar as ferias marcadas do empregado?",Prazos / Gerente Aprovador
"Fiz a solicitacao de ferias no sistema. Em quanto tempo receberei uma resposta?",Prazos / Gerente Aprovador
"Qual o prazo para receber uma resposta sobre a solicitacao de férias no sistema?",Prazos / Gerente Aprovador
"À partir da data de solicitação de férias em quantos dias recebo uma resposta?",Prazos / Gerente Aprovador
"Qual o prazo para receber uma resposta sobre a solicitação de férias no sistema?",Prazos / Gerente Aprovador
"Fiz a solicitação de férias no sistema. Em quanto tempo receberei uma resposta?",Prazos / Gerente Aprovador
"Qual o prazo para as minhas férias serem aprovadas ou reprovadas no sistema?",Prazos / Gerente Aprovador
"Qual o tempo limite para meu gestor aprovar minhas férias?",Prazos / Gerente Aprovador
"Meu gerente deve verificar minha solicitação de férias em até quantos dias?",Prazos / Gerente Aprovador
"Qual o prazo para as minhas ferias serem aprovadas ou reprovadas no sistema?",Prazos / Gerente Aprovador
"Qual o tempo limite para meu gestor aprovar minhas ferias?",Prazos / Gerente Aprovador
"Meu gerente deve verificar minha solicitacao de ferias em ate quantos dias?",Prazos / Gerente Aprovador
"Nao posso ir ate a Magna assinar o recibo no momento.",Recibo de Férias / Assinatura
"Não posso ir até a Magna assinar o recibo no momento.",Recibo de Férias / Assinatura
"Tenho que assinar meu recibo de férias porém não posso ir até a Magna.",Recibo de Férias / Assinatura
"Tenho que assinar meu recibo de ferias porem nao posso ir ate a Magna.",Recibo de Férias / Assinatura
"E necessário assinar o recibo de férias com quantos dias de antecedência?",Recibo de Férias / Assinatura
"E necessario assinar o recibo de ferias com quantos dias de antecedencia?",Recibo de Férias / Assinatura
"Com quantos dias de antecedencia devo assinar meu recibo de ferias?",Recibo de Férias / Comunicação
"Com quantos dias de antecedência devo assinar meu recibo de férias?",Recibo de Férias / Comunicação
"Qual o prazo para assinatura do recibo de ferias?",Recibo de Férias / Comunicação
"Como sou informado da assinatura do recibo de ferias?",Recibo de Férias / Comunicação
"Como sou informado da assinatura do recibo de férias?",Recibo de Férias / Comunicação
"Qual o prazo para assinatura do recibo de férias?",Recibo de Férias / Comunicação
"O que devo fazer para reprogramar as minhas férias?",Solicitações / Reprogramações - Fora de tempo
"Minhas ferias estavam marcadas para semana que vem porem quero reprograma-las. O que devo fazer?",Solicitações / Reprogramações - Fora de tempo
"Qual o prazo limite para a reprogramação de férias?",Solicitações / Reprogramações - Fora de tempo
"E possivel reprogramar as ferias?",Solicitações / Reprogramações - Fora de tempo
"O que devo fazer para reprogramar as minhas ferias?",Solicitações / Reprogramações - Fora de tempo
"O que acontece caso eu solicite minhas férias com prazo inferior a 40 dias?",Solicitações / Reprogramações - Fora de tempo
"Qual o prazo limite para a reprogramacao de ferias?",Solicitações / Reprogramações - Fora de tempo
"É possível reprogramar as férias?",Solicitações / Reprogramações - Fora de tempo
"Minhas férias estavam marcadas para semana que vem porém quero reprogramá-las. O que devo fazer?",Solicitações / Reprogramações - Fora de tempo
"É possível solicitar férias com prazo inferior à data limite?",Solicitações / Reprogramações - Fora de tempo
"O que acontece caso eu solicite minhas ferias com prazo inferior a 40 dias?",Solicitações / Reprogramações - Fora de tempo
"E possivel solicitar ferias com prazo inferior a data limite?",Solicitações / Reprogramações - Fora de tempo
